forktest_images/DSC00005_DS12.jpg,911,971,1076,1034,crack,0.488136
forktest_images/DSC00002_DS08.jpg,292,390,517,474,crack,0.993096
forktest_images/DSC00002_DS08.jpg,339,1154,618,1219,crack,0.627008
forktest_images/DSC00007_DS03.jpg,904,211,1151,335,line,0.867089
forktest_images/DSC00007_DS03.jpg,759,277,1057,382,line,0.757186
forktest_images/DSC00007_DS03.jpg,801,247,1127,357,line,0.698678
forktest_images/DSC00007_DS03.jpg,1007,209,1229,298,line,0.579831
forktest_images/DSC00005_DS05.jpg,405,322,620,372,line,0.770661
forktest_images/DSC00005_DS05.jpg,66,284,327,340,line,0.517662
forktest_images/DSC00005_DS05.jpg,1301,439,1435,478,line,0.504682
forktest_images/DSC00005_DS05.jpg,1122,407,1256,456,line,0.484639
forktest_images/DSC00005_DS05.jpg,844,372,1128,437,line,0.374334
forktest_images/DSC00001_DS03.jpg,978,281,1208,365,crack,0.976374
forktest_images/DSC00001_DS03.jpg,1035,1060,1291,1117,crack,0.501768
forktest_images/DSC00012_DS12.jpg,41,1083,176,1133,crack,0.806393
forktest_images/DSC00012_DS12.jpg,371,992,506,1060,crack,0.622028
forktest_images/DSC00012_DS12.jpg,228,749,480,817,line,0.973848
forktest_images/DSC00012_DS12.jpg,-8,799,230,857,line,0.646971
forktest_images/DSC00006_DS07.jpg,1243,552,1387,641,crack,0.756348
forktest_images/DSC00006_DS07.jpg,1065,513,1227,593,crack,0.680929
forktest_images/DSC00006_DS07.jpg,1421,550,1573,623,crack,0.572562
forktest_images/DSC00009_DS12.jpg,437,528,718,615,line,0.964066
forktest_images/DSC00009_DS12.jpg,344,503,786,637,line,0.868236
forktest_images/DSC00009_DS12.jpg,538,497,814,592,line,0.832163
forktest_images/DSC00001_DS15.jpg,1098,713,1366,785,line,0.691591
forktest_images/DSC00005_DS11.jpg,1608,708,1769,784,crack,0.974273
forktest_images/DSC00013_DS16.jpg,181,1013,405,1101,crack,0.999096
forktest_images/DSC00013_DS16.jpg,709,873,940,938,crack,0.99827
forktest_images/DSC00013_DS16.jpg,7,1066,255,1139,crack,0.959807
forktest_images/DSC00013_DS16.jpg,201,663,342,735,crack,0.574949
forktest_images/DSC00013_DS16.jpg,48,434,319,509,line,0.949238
forktest_images/DSC00009_DS04.jpg,614,633,849,714,crack,0.999853
forktest_images/DSC00009_DS04.jpg,34,766,263,858,crack,0.99513
forktest_images/DSC00009_DS04.jpg,450,304,819,382,crack,0.975974
forktest_images/DSC00009_DS04.jpg,625,315,953,370,crack,0.542656
forktest_images/DSC00006_DS04.jpg,243,251,420,310,crack,0.456773
forktest_images/DSC00013_DS04.jpg,298,1115,494,1152,line,0.381465
forktest_images/DSC00004_DS10.jpg,64,290,236,328,line,0.712592
forktest_images/DSC00001_DS07.jpg,1498,444,1730,521,crack,0.671473
forktest_images/DSC00001_DS07.jpg,1610,439,1815,503,crack,0.521284
forktest_images/DSC00001_DS07.jpg,1150,816,1339,878,crack,0.409397
forktest_images/DSC00013_DS07.jpg,-2,754,286,924,crack,0.356607
forktest_images/DSC00009_DS03.jpg,1573,855,1811,923,crack,0.979429
forktest_images/DSC00009_DS03.jpg,1437,213,1710,290,line,0.992159
forktest_images/DSC00009_DS03.jpg,1549,195,1802,260,line,0.385852
forktest_images/DSC00002_DS16.jpg,1304,882,1479,976,crack,0.555696
